SourceID;EurofirRefType;URL;Language;TitleOriginal;TitelDansk;TitleEnglish;Publisher;ReportNumber;ISBN;ISSN;PublicationName;Year;Volume;Issue;PageStart;PageEnd
1942;R;NULL;Danish;Sporelementer i honning;Sporelementer i honning;Trace elements in honey;Fødevaredirektoratet, Ministeriet for Fødevarer, Landbrug og Fiskeri;"Delopgørelse, IFEF februar 2001; Projekt 00615-02";NULL;NULL;NULL;2001;NULL;NULL;NULL;NULL
1944;R;NULL;Danish;Sporelementer i vildt og fuglevildt;Sporelementer i vildt og fuglevildt;Trace Elements in Game and Feathered Game;Fødevaredirektoratet, Ministeriet for Fødevarer, Landbrug og Fiskeri;"Delopgørelse, IFEF maj 2001; Projekt 00615-01";NULL;NULL;NULL;2001;NULL;NULL;NULL;NULL
1945;R;NULL;Danish;Sporelementer i akvakulturprodukter;Sporelementer i akvakulturprodukter;Trace Elements in Aquaculture products;Fødevaredirektoratet, Ministeriet for Fødevarer, Landbrug og Fiskeri;"Delopgørelse, IFEF februar 2001; Projekt 00615-03";NULL;NULL;NULL;2001;NULL;NULL;NULL;NULL
1946;R;NULL;Danish;Undersøgelse af sporelementer i fisk fra hav- og dambrug. 1999: Arsen, bly, cadmium, kviksølv og selen i regnbueørred fra hav- og dambrug samt ål fra ålebrug;Undersøgelse af sporelementer i fisk fra hav- og dambrug. 1999: Arsen, bly, cadmium, kviksølv og selen i regnbueørred fra hav- og dambrug samt ål fra ålebrug;Study of trace elements in fish from fish farms. 1999: Arsenic, lead, cadmium, mercury and selenium in rainbow trout from fish and sea farms, and eels from eel farms;Fødevaredirektoratet, Ministeriet for Fødevarer, Landbrug og Fiskeri;"Delopgørelse, IFEF 1999; Projekt 99415-01";NULL;NULL;NULL;1999;NULL;NULL;NULL;NULL
1948;WW;https://web.archive.org/web/20080213051458/http://192.121.81.11/livsmedelsok/sok.aspx;English;"Livsmedelsverkets livsmedelsdatabas version ""2008-02-04""";Livsmedelsverkets levnedsmiddeldatabase version 2008-02-04;The Swedish Food Composition Database version 2008-02-04;Livsmedelsverket, Uppsala;NULL;NULL;NULL;NULL;2008;NULL;NULL;NULL;NULL
1957;AJ;https://doi.org/10.1016/j.jfca.2009.01.010;English;Vitamin D metabolites in bovine milk and butter;Vitamin D metabolites in bovine milk and butter;Vitamin D metabolites in bovine milk and butter;Elsevier B.V;NULL;NULL;NULL;Journal of Food Composition and Analysis;2009;22;5;472;478
1959;B;https://www.beck-shop.de/souci-fachmann-kraut-zusammensetzung-lebensmittel-naehrwert-tabellen/product/16126907;German;Souci-Fachmann-Kraut: Die Zusammensetzung der Lebensmittel. Nährwert-Tabellen 1986/87;Souci-Fachmann-Kraut: Sammensætningen af ;Souci-Fachmann-Kraut: Food Composition and Nutrition Tables 1986/87;Wissenschaftliche Verlagsgesellschaft mbH, Stuttgart;NULL;NULL;NULL;NULL;1986;NULL;NULL;NULL;NULL
1960;X;NULL;NULL;Levnedsmiddeltabeller udgave 4, kilde 2000, Interne Data;Levnedsmiddeltabeller udgave 4, kilde 2000, Interne Data;Foodtables version 4, source 2000, Internal Data;Levnedsmiddelstyrelsen;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1961;X;NULL;NULL;Levnedsmiddeltabeller udg4, kilde S2022, henviser til kilderne 2002, 2005, 2007, 2008, 2016, 2032;Levnedsmiddeltabeller udg4, kilde S2022, henviser til kilderne 2002, 2005, 2007, 2008, 2016, 2032;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1962;R;NULL;Danish;Cerealier del 2 - Kiks og kager -Kortlægning af næringsstofindhold. Analytisk undersøgelse;Cerealier del 2 - Kiks og kager -Kortlægning af næringsstofindhold. Analytisk undersøgelse;Cereals part 2 - Biscuits and cakes -Determination of nutrient content. Analytical study;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;978-87-92158-36-9;NULL;NULL;2010;NULL;NULL;NULL;NULL
1965;X;NULL;Danish;Cadmium i Cornflakes, frosted;Cadmium i Cornflakes, frosted;Cadmium in Frosted Cornflakes;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1979;R;NULL;Danish;Hvid Hvede - analyseresultater;Hvid Hvede - analyseresultater;White wheat - analytical results;NULL;NULL;NULL;NULL;NULL;2005;NULL;NULL;NULL;NULL
1996;X;NULL;NULL;Svind uden dokumentation - data fra før 1990;Svind uden dokumentation - data fra før 1990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2002;R;NULL;Danish;Mål, vægt og portionsstørrelser på fødevarer;Mål, vægt og portionsstørrelser på fødevarer;Dimensions, weight and portion sizes of foods;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;978-87-92763-66-2;NULL;NULL;2013;NULL;NULL;NULL;NULL
2004;R;NULL;Danish;Næringsstofindhold i fastfood. 2. udgave;Næringsstofindhold i fastfood. 2. udgave;Nutrient content in fast food. 2nd edition;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;978-87-92158-37-6;NULL;NULL;2011;NULL;NULL;NULL;NULL
2006;R;NULL;Danish;Jod og salt i brød;Jod og salt i brød;Iodine and salt in bread;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;978-87-92763-09-9;NULL;NULL;2013;NULL;NULL;NULL;NULL
2007;P;NULL;Danish;Compilers estimation with full documentation [Aske, NCF, Kostfibre, Tørstof, Svind];Administrators estimat med fuld dokumentation [Aske, NCF, Kostfibre, Tørstof, Svind];Compilers estimation with full documentation [Ash, NCF, Dietary fibre, Dry matter, Loss];NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2018;R;NULL;Danish;Jod i salt, i vand købt på flaske samt i sodavand;Jod i salt, i vand købt på flaske samt i sodavand;Iodine in salt, in bottled water and in soda;Fødevaredirektoratet, Ministeriet for Fødevarer, Landbrug og Fiskeri;"Slutrapport; Projekt J 2005-20-64-00428";NULL;NULL;NULL;2;NULL;NULL;NULL;NULL
2026;B;http://www.fao.org/3/ap815e/ap815e.pdf;English;Density Database Version 2.0;Densitetsdatabase version 2.0;Density Database Version 2.0;International Network of Food Data Systems, Food and Agriculture Organization of the United Nations;NULL;978-92-5-107346-9;NULL;FAO/INFOODS Databases;2012;NULL;NULL;NULL;NULL
2043;WW;https://www.matvaretabellen.no/;English;Madvaretabellen 2014;Matvaretabellen 2014;Norwegian Food Composition Database 2014;Mattilsynet, Oslo;NULL;NULL;NULL;NULL;2014;NULL;NULL;NULL;NULL
2054;P;NULL;Danish;Beregning af næringsstofindhold i fødevarer ud fra empiriske sammenhænge inden for grupper af fødevarervarer - Frida version 1;Beregning af næringsstofindhold i fødevarer ud fra empiriske sammenhænge inden for grupper af fødevarervarer - Frida version 1;Calculation of nutrient content in foods based on empirical correlations within groups of food products;National Food Institute, Technical University of Denmark;NULL;NULL;NULL;NULL;2014;NULL;NULL;NULL;NULL
2055;WW;https://doi.org/10.15482/USDA.ADC/1173247;English;USDA National Nutrient Database for Standard Reference, Release 27;USDA Nationale Næringsstofdatabase til Standardreference, Udgivelse 27;USDA National Nutrient Database for Standard Reference, Release 27;Agricultural Research Service, U.S. Department of Agriculture;https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/sr11-sr28/;NULL;NULL;NULL;2014;NULL;NULL;NULL;NULL
2065;R;NULL;Norwegian Nynorsk;Mål, vekt og porsjonsstørrelser for matvarer;Mål, vægt og portionsstørrelser for fødevarer;Weights, measures and portion sizes for foods;Mattilsynet, Universitetet i Oslo og Helsedirektoratet;IS-2286;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL
2068;R;NULL;Danish;Fisk og fiskeprodukter - Kortlægning af næringsstofindhold;Fisk og fiskeprodukter - Kortlægning af næringsstofindhold;Fish and fish products - Determination of nutrient content;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL
2071;R;NULL;Danish;Næringsstoffer i æg - analytisk undersøgelse;Næringsstoffer i æg - analytisk undersøgelse;Nutrients in eggs - analytical study;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2083;F;https://www.gov.uk/government/publications/composition-of-foods-integrated-dataset-cofid;English;McCance and Widdowson's The Composition of Foods Integrated Dataset 2015;McCance og Widdowson's Sammensætningen af ;McCance and Widdowson's The Composition of Foods Integrated Dataset 2015;Public Health England, London;NULL;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL
2088;R;NULL;Danish;Næringsstoffer i morgencerealier;Næringsstoffer i morgencerealier;Nutrients in breakfast cerials;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2089;R;NULL;Danish;Næringsstoffer i hele kyllinger;Næringsstoffer i hele kyllinger;Nutrients in whole chickens;NULL;NULL;NULL;NULL;NULL;2012;NULL;NULL;NULL;NULL
2090;WW;https://www.livsmedelsverket.se/livsmedel-och-innehall/naringsamne/livsmedelsdatabasen/uppdateringar;English;Livsmedelsverkets livsmedelsdatabas version 2015-09-28;Livsmedelsverkets livsmedelsdatabas version 2015-09-28;The Swedish Food Composition Database version 2015-09-28;Livsmedelsverket, Uppsala;NULL;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL
2091;R;NULL;Danish;Næringsindhold i kødudskæringer - danske grise;Næringsindhold i kødudskæringer - danske grise;Nutrient content in meat cuts - Danish pork;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;NULL;978-87-93109-99-5;NULL;NULL;2017;NULL;NULL;NULL;NULL
2092;R;https://orbit.dtu.dk/en/publications/næringsstofindhold-i-mejeriprodukter-2010-20;Danish;Næringsstofindhold i mejeriprodukter 2010-2012;Næringsstofindhold i mejeriprodukter 2010-2012;Nutrient content in dairy products;DTU Fødevareinstituttet;NULL;978-87-93565-85-2;NULL;NULL;2021;NULL;NULL;NULL;NULL
2093;R;NULL;Danish;Næringsstofindhold i ris-, havre-, mandel- & soyadrikke;Næringsstofindhold i ris-, havre-, mandel- & soyadrikke;Nutrient content in rice, oat, almond & soy drinks;Fødevareinstituttet, Danmarks Tekniske Universitet, Søborg;Projekt J 2009-20-64-0200;NULL;NULL;NULL;2016;NULL;NULL;NULL;NULL
2095;WW;https://www.matvaretabellen.no/;English;Matvaretabellen 2016;Matvaretabellen 2016;Norwegian Food Composition Database 2016;Mattilsynet, Oslo;NULL;NULL;NULL;NULL;2016;NULL;NULL;NULL;NULL
2096;L;NULL;Danish;Produktoplysninger, Karolines Køkken, Skyr 0,2%;Produktoplysninger, Karolines Køkken, Skyr 0,2%;Productinformation, Karolines Køkken, Skyr 0,2%;NULL;NULL;NULL;NULL;NULL;2;NULL;NULL;NULL;NULL
2097;R;NULL;NULL;Næringsstoffer i brød herunder salt - Ikke kontrol;Næringsstoffer i brød herunder salt - Ikke kontrol;Nutrients in bread including salt, not control;NULL;Projekt: 2013-27-64-00514;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2098;WW;https://doi.org/10.15482/USDA.ADC/1324304;English;USDA National Nutrient Database for Standard Reference, Release 28;USDA Nationale Næringsstofdatabase til Standardreference, Udgivelse 28;USDA National Nutrient Database for Standard Reference, Release 28;Agricultural Research Service, U.S. Department of Agriculture;https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/sr11-sr28/;NULL;NULL;NULL;2016;NULL;NULL;NULL;NULL
2123;AJ;https://doi.org/10.1089/end.2007.0304.;English;Quantitative Assessment of Citric Acid in Lemon Juice, Lime Juice, and Commercially-Available Fruit Juice Products;Kvantitativ vurdering af citronsyre i citronsaft, limejuice og kommercielt tilgængelige frugtsaftprodukter;Quantitative Assessment of Citric Acid in Lemon Juice, Lime Juice, and Commercially-Available Fruit Juice Products;Mary Ann Liebert, Inc., publishers;NULL;NULL;0892-7790;Journal of Endourology;2008;22;3;567;570
2126;WW;https://www.livsmedelsverket.se/livsmedel-och-innehall/naringsamne/livsmedelsdatabasen/uppdateringar;English;Livsmedelsdatabasen, Version 2017-03-14;Livsmedelsdatabasen, Version 2017-03-14;The Swedish Food Composition Database version 2017-03-14;Livsmedelsverket, Uppsala;NULL;NULL;NULL;NULL;2017;NULL;NULL;NULL;NULL
2127;R;https://orbit.dtu.dk/en/publications/n%C3%A6ringsstofindhold-i-gr%C3%B8ntsager-indsamlet-i-perioden-2013-2019;Danish;Næringsstofindhold i grøntsager indsamlet i perioden 2013-2019;Næringsstofindhold i grøntsager indsamlet i perioden 2013-2019;Nutrient content in vegetables sampled between 2013-2019;Fødevareinstituttet, Danmarks Tekniske Universitet, Lyngby;Projekt 2006-20-64-00594;978-87-93565-73-9;NULL;NULL;2020;NULL;NULL;NULL;NULL
2128;R;NULL;Danish;Næringsstofindhold i mel, gryn, kerner og frø;Næringsstofindhold i mel, gryn, kerner og frø;Nutrient content in flour, groats, grains and seeds;Fødevareinstituttet, Danmarks Tekniske Universitet, Lyngby;NULL;978-87-93565-34-0;NULL;NULL;2019;NULL;NULL;NULL;NULL
2130;WW;https://data.nal.usda.gov/dataset/composition-foods-raw-processed-prepared-usda-national-nutrient-database-standard-reference-release-28-0;English;USDA National Nutrient Database for Standard Reference, Release 28;USDA Nationale Næringsstofdatabase til Standardreference, Udgivelse 28;USDA National Nutrient Database for Standard Reference, Release 28;Agricultural Research Service, U.S. Department of Agriculture;NULL;NULL;NULL;NULL;2018;NULL;NULL;NULL;NULL
2131;R;NULL;Danish;Næringsstofindhold i fisk og fiskeprodukter – med ekstra fokus på opdrætslaks;Næringsstofindhold i fisk og fiskeprodukter – med ekstra fokus på opdrætslaks;Nutrient content in fish and fish products - with an extra focus on farmed salmon;Fødevareinstituttet, Danmarks Tekniske Universitet, Lyngby;NULL;978-87-93565-47-0;NULL;NULL;2019;NULL;NULL;NULL;NULL
2132;WW;https://fdc.nal.usda.gov/;English;FoodData Central;FoodData Central;FoodData Central;Agricultural Research Service, US Department of Agriculture;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2133;AJ;https://doi.org/10.3390/nu11061342;English;Procedure to Estimate Added and Free Sugars in Food Items from the Swedish Food Composition Database Used in the National Dietary Survey Riksmaten Adolescents 2016–17;Procedure til estimering af tilsatte og fri sukker i fødevarer fra den svenske fødevaredatabase, der blev brugt i den nationale diætundersøgelse for unge 2016–17;Procedure to Estimate Added and Free Sugars in Food Items from the Swedish Food Composition Database Used in the National Dietary Survey Riksmaten Adolescents 2016–17;Multidisciplinary Digital Publishing Institute, Basel, Switzerland pp National Nutrition societies of Italy, New Zealand, Australia, Asia Pacific;1342;NULL;2072-6643;Nutrients;2019;11;6;NULL;NULL
2135;WW;http://www7.slv.se/SokNaringsinnehall;English;Livsmedelsdatabasen, Version 2017-12-15;Levnedsmiddeldatabasen, Version 2017-12-15;The Swedish Food Composition Database, Version 2017-12-15;Livsmedelsverket, Box 622, SE - 751 26 Uppsala;NULL;NULL;NULL;NULL;2017;NULL;NULL;NULL;NULL
2136;WW;www.matvaretabellen.no;English;Matvaretabellen 2017;Den Norske Næringsstoftabel 2017;The Norwegian Food Composition Table 2017;Norwegian Food Safety Authority, The Norwegian Directorate of Health and University of Oslo;NULL;NULL;NULL;NULL;2017;NULL;NULL;NULL;NULL
2137;WW;https://ciqual.anses.fr;English;Table de composition nutritionnelle des aliments Ciqual;Ciqual Den Franske Næringsstoftabel;Ciqual French food composition table;French Agency for Food, Environmental and Occupational Health & Safety, 14 rue Pierre et Marie Curie, 94 701 Maisons-Alfort cedex;NULL;NULL;NULL;NULL;2017;NULL;NULL;NULL;NULL
2138;WW;https://www.rivm.nl/en/dutch-food-composition-database;English;Nederlands Voedingsstoffenbestand (NEVO), versie 2019/6.0;Hollands Fødevaredatabase, NEVO online version 2019/6.0;Dutch Food Composition Database, NEVO online version 2019/6.0;Netherlands Institute for Public Health and the Environment (RIVM), P.O. Box 1, 3720 BA Bilthoven, The Netherlands;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2140;WW;https://www.foodcomposition.co.nz;English;FOODfiles database, the Concise New Zealand Food Composition Tables;FOODfiles database, New Zealands Fødevaredatabase;FOODfiles database, the Concise New Zealand Food Composition Tables;The New Zealand Institute for Plant and Food Research Limited and the New Zealand Ministry of Health;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2141;WW;https://quadram.ac.uk/Ukfoodcomposition;English;Food Databanks National Capability extended dataset based on PHE's McCance and Widdowson's Composition of Foods Integrated Dataset;Den Nationale Fødevaredatabase udvidede datasæt baseret på datasættet fra McCance and Widdowson's Sammensætningen af Fødevarer;Food Databanks National Capability extended dataset based on PHE's McCance and Widdowson's Composition of Foods Integrated Dataset;Food Databanks National Capability, Quadram Institute;NULL;NULL;NULL;NULL;2020;NULL;NULL;NULL;NULL
2142;WW;https://www.oenwt.at;German;ÖNWT - Die österreichische Nährwerttabelle;ÖNWT - Den Østriske Næringsstoftabel;ÖNWT - The Austrian Nutrient Table;Instituts für Ernährungswissenschaften, Universität Wien;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2143;WW;https://fineli.fi/fineli/en/index;English;Fineli-koostumustietokannan, versioon 20;Fineli Fødevaredatabase, Udgivelse 20;Fineli Food Composition Database, Release 20;Nutrition Unit, National Institute for Health and Welfare, Helsinki;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2144;WW;https://naehrwertdaten.ch/en;English;Die Schweizer Nährwertdatenbank, version 6.1;Den Schweitziske Fødevaredatabase, version 6.1;The Swiss Food Composition Database, version 6.1;Federal Food Safety and Veterinary Office FSVO;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2145;WW;https://www.foodstandards.gov.au/science/monitoringnutrients/afcd/Pages/default.aspx;English;Australian Food Composition Database, Release 1.0;Australiens Fødevaredatabase, Udgivelse 1.0;Australian Food Composition Database, Release 1.0;Food Standards Australia & New Zealand;NULL;NULL;NULL;NULL;2019;NULL;NULL;NULL;NULL
2146;WW;http://www.bda-ieo.it/wordpress/en;English;Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia, Versione BDA-V1-2015;Fødevaredatabase for Epidemiologiske Studier i Italien, Version BDA-V1-2015;Food Composition Database for Epidemiological Studies in Italy, Version BDA-V1-2015;European Institute of Oncology, Milan;NULL;NULL;NULL;NULL;2015;NULL;NULL;NULL;NULL
2149;B;https://doi.org/10.6027/Nord2014-002;English;Nordic Nutrition Recommendations 2012: Integrating nutrition and physical activity;Nordiske Ernæringsanbefalinger 2012: Ernæring og fysisk aktivitet;Nordic Nutrition Recommendations 2012: Integrating nutrition and physical activity;Nordic Council of Ministers, Ved Stranden 18, DK-1061 Copenhagen K;NULL;978-92-893-2670-4;0903-7004;NULL;2014;NULL;NULL;NULL;NULL
2154;E;https://www.retsinformation.dk/eli/retsinfo/2014/9498;Danish;Vejledning om næringsdeklaration i henhold til forordning (EU) nr. 1169/2011 om fødevareinformation til forbrugerne;Vejledning om næringsdeklaration i henhold til forordning (EU) nr. 1169/2011 om fødevareinformation til forbrugerne;Guidance on food labeling regarding to regulation (EU) No 1169/2011 on the provision of food information to consumers;Fødevarestyrelsen, Miljø;"VEJ nr 9498 af 04/07/2014; Journalnummer: 2014";NULL;NULL;NULL;2016;NULL;NULL;NULL;NULL
2175;R;https://orbit.dtu.dk/en/publications/næringsstofindhold-i-fedtstoffer;Danish;Næringsstofindhold i fedtstoffer;Næringsstofindhold i fedtstoffer;Nutrient content in fats;Fødevareinstituttet, Danmarks Tekniske Universitet, Lyngby;NULL;978-87-93565-86-9;NULL;NULL;2021;NULL;NULL;NULL;NULL
2176;R;https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2022/2022-rapport-naeringsstofindhold-i-okse-og-kalvekoed.pdf;Danish;Næringsstofindhold i kødudskæringer af okse- og kalvekød på det danske marked ;Næringsstofindhold i kødudskæringer af okse- og kalvekød på det danske marked ;Nutrient content in meat cuts of beef and veal on the Danish market;Fødevareinstituttet, Danmarks Tekniske Universitet, Lyngby;NULL;978-87-93565-95-1;NULL;NULL;2022;NULL;NULL;NULL;NULL
2177;AJ;https://doi.org/10.1016/j.jfca.2021.104332;English;Nutrient content in plant-based protein products intended for food composition databases;Næringsstofindhold i plantebaserede proteinprodukter beregnet til fødevaredatabaser;Nutrient content in plant-based protein products intended for food composition databases;Elsevier B.V;NULL;NULL;0889-1575;Journal of Food Composition and Analysis;2022;106;NULL;104332;NULL
2178;AJ;https://doi.org/10.1080/10408390701279749;English;Converting Nitrogen into Protein—Beyond 6.25 and Jones' Factors;Konvertering af nitrogen til protein - Videre fra 6.25 og Jones' Faktorer;Converting Nitrogen into Protein—Beyond 6.25 and Jones' Factors;Taylor & Francis;NULL;NULL;1549-7852;Critical Reviews in Food Science and Nutrition;2008;48;2;177;184
2179;R;https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2023/rapport-naeringsstofindhold-i-frosne-frugter-og-groentsager.pdf;Danish;Næringsstofindhold i frugter;Næringsstofindhold i frugter;Nutrient content in fruits;DTU Fødevareinstituttet;NULL;978-87-7586-009-8;NULL;NULL;2023;NULL;NULL;NULL;NULL
2181;P;NULL;Danish;Laktose i Danbo ost;Laktose i Danbo ost;Lactose in Danbo cheese;Landbrug & Fødevarer F.m.b.A.;NULL;NULL;NULL;NULL;2017;NULL;NULL;NULL;NULL
2182;R;https://www.food.dtu.dk/english/-/media/institutter/foedevareinstituttet/publikationer/pub-2023/rapport-om-plantedrikke-final_221205.pdf;Danish;Næringsstofindhold i plantedrikke;Næringsstofindhold i plantedrikke;Nutrient content in plant-based beverages;DTU Fødevareinstituttet;NULL;978-87-7586-006-7;NULL;NULL;2022;NULL;NULL;NULL;NULL
2183;R;https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2023/rapport-naeringsstofindhold-i-frosne-frugter-og-groentsager.pdf;Danish;Næringsstofindhold i frosne frugter og grøntsager;Næringsstofindhold i frosne frugter og grøntsager;Nutrient content in frozen fruits and vegetables;DTU Fødevareinstituttet;NULL;978-87-7586-013-5;NULL;NULL;2023;NULL;NULL;NULL;NULL
2184;R;https://www.food.dtu.dk/english/-/media/institutter/foedevareinstituttet/publikationer/pub-2023/naeringsstofindhold-i-baelgfrugter_070823.pdf;Danish;Næringsstofindhold i bælgfrugter;Næringsstofindhold i bælgfrugter;Nutrient content in legumes;DTU Fødevareinstituttet;NULL;NULL;NULL;NULL;2023;NULL;NULL;NULL;NULL
2185;R;https://www.eurofir.org/report-on-collection-of-rules-on-use-of-recipe-calculation-procedures-including-the-use-of-yield-and-retention-factors-for-imputing-nutrient-values-for-composite-foods;English;Report on collection of rules on use of recipe calculation procedures including the use of yield and retention factors for imputing nutrient values for composite foods;Rapport om indsamling af regler om brug af opskriftberegningsprocedurer, herunder brug af retentionsfaktorer til beregning af næringsstofværdier for sammensatte fødevarer;Report on collection of rules on use of recipe calculation procedures including the use of yield and retention factors for imputing nutrient values for composite foods;EuroFIR;Project no. FP6 - 513944;NULL;NULL;NULL;2008;NULL;NULL;NULL;NULL
2186;R;NULL;Danish;Tab af næringsstoffer ved varmebehandling/tilberedning;Tab af næringsstoffer ved varmebehandling/tilberedning;Loss of nutrients during heat treatment/cooking;Levnedsmiddelstyrelsen;NULL;NULL;NULL;NULL;1984;NULL;NULL;NULL;NULL
2187;WW;https://fdc.nal.usda.gov/;English;FoodData Central;FoodData Central;FoodData Central;Agricultural Research Service, US Department of Agriculture;NULL;NULL;NULL;NULL;2023;NULL;NULL;NULL;NULL
2188;B;http://dx.doi.org/10.6027/nord2023-003;English;Nordic Nutrition Recommendations 2023: Integrating Environmental Aspects;Nordiske Ernæringsanbefalinger 2023;Nordic Nutrition Recommendations 2023: Integrating Environmental Aspects;Nordic Council of Ministers, Ved Stranden 18, DK-1061 Copenhagen K;NULL;978-92-893-7533-7;NULL;NULL;2023;NULL;NULL;NULL;NULL
2189;AJ;https://eur-lex.europa.eu/eli/reg/2011/1169/oj/dan;English;Regulation (EU) No 1169/2011 of the European Parliament and of the Council of 25 October 2011;Europa-Parlamentets og Rådets forordning (EU) Nr. 1169/2011 af 25. oktober 2011;Regulation (EU) No 1169/2011 of the European Parliament and of the Council of 25 October 2011;NULL;NULL;NULL;NULL;Official Journal of the European Union;2011;L304;NULL;18;63
2190;WW;www.matvaretabellen.no;English;Matvaretabellen 2022;Den Norske Næringsstoftabel 2022;The Norwegian Food Composition Table 2022;Norwegian Food Safety Authority, The Norwegian Directorate of Health and University of Oslo;NULL;NULL;NULL;NULL;2022;NULL;NULL;NULL;NULL
2191;AJ;https://www.efsa.europa.eu/en/efsajournal/pub/8145;English;Scientific opinion on the tolerable upper intake level for vitamin D, including the derivation of a conversion factor for calcidiol monohydrate;Videnskabelig udtalelse om det tolerable øvre indtagsniveau for D-vitamin, herunder udledning af en konverteringsfaktor for calcidiolmonohydrat;Scientific opinion on the tolerable upper intake level for vitamin D, including the derivation of a conversion factor for calcidiol monohydrate;NULL;NULL;NULL;NULL;EFSA Journal;2023;21;8;8145;NULL
2192;B;https://www.froesamlerne.dk/foreningen/vore-udgivelser;Danish;Ærter og bønner: Genopdagelse af 28 gamle danske sorter;Ærter og bønner: Genopdagelse af 28 gamle danske sorter;Peas and beans: Rediscovery of 28 old Danish varieties;eKvator ApS for Foreningen Frøsamlerne;NULL;9788792388018;NULL;NULL;2015;NULL;NULL;NULL;NULL
2193;AJ;https://doi.org/10.1016/j.foodchem.2024.141651;English;Vitamin K - content in food and dietary intake among the Danes; K-vitamin - indhold i mad og kostindtag blandt danskerne;Vitamin K - content in food and dietary intake among the Danes;Elsevier;;NULL;0308-8146;Food Chemistry;2025;464;2;141651;NULL
2194;E;https://www.retsinformation.dk/eli/lta/2019/613;Danish;Bekendtgørelse om tilsætning af jod til husholdningssalt og salt i brød og almindeligt bagværk m.v.;Bekendtgørelse om tilsætning af jod til husholdningssalt og salt i brød og almindeligt bagværk m.v.;Order on the addition of iodine to household salt and salt in bread and ordinary baked goods, etc.;Fødevarestyrelsen; j.nr. 2019;NULL;NULL;BEK nr 613 af 28/05/2019;2019;NULL;NULL;NULL;NULL
2195;R;https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2023/naeringsstofindhold-i-drikkevarer-19122023.pdf;Danish;Næringsstofindhold i drikkevarer;Næringsstofindhold i drikkevarer;Nutrient content of beverages;DTU Fødevareinstituttet;NULL;978-87-7586-022-7;NULL;NULL;2023;NULL;NULL;NULL;NULL
2196;R;NULL;Danish;Mineraler i drikkevand;Mineraler i drikkevand;Minerals in tap water;Levnedsmiddelstyrelsen;Projektnummer 2003-20-64-00225;NULL;NULL;NULL;2005;NULL;NULL;NULL;NULL
2197;E;NULL;Danish;Beregning af jodindhold i brød;Beregning af jodindhold i brød;Calculation of iodine content in bread;DTU Fødevareinstituttet;NULL;NULL;NULL;NULL;2024;NULL;NULL;NULL;NULL
2199;R;https://www.food.dtu.dk/-/media/institutter/foedevareinstituttet/publikationer/pub-2024/nutrient-content-in-pork.pdf;English;Nutrient content in pork – dry aged loin and dried ham;Næringsstofindhold i gris - krogmodnet kam og tørret skinke;Nutrient content in pork – dry aged loin and dried ham;DTU Fødevareinstituttet;NULL;978-87-7586-032-6;NULL;NULL;2024;NULL;NULL;NULL;NULL
